14.9121, 168.595, 0.435501, -0.681402
14.9414, 168.394, 0.382836, -0.745681
14.9707, 168.383, 0.371292, -0.698246
15, 168.515, 0.379091, -0.709425
15.0293, 168.677, 0.38161, -0.711444
15.0586, 168.796, 0.363582, -0.750273
15.0879, 168.862, 0.36786, -0.735601
15.1172, 168.899, 0.397722, -0.714921
15.1465, 168.937, 0.419572, -0.711474
15.1758, 168.981, 0.431466, -0.732102
15.205, 168.986, 0.420927, -0.736997
15.2343, 168.885, 0.436478, -0.739025
15.2636, 168.631, 0.43849, -0.737686
15.2929, 168.267, 0.423679, -0.718287
15.3222, 167.924, 0.38868, -0.658377
15.3515, 167.726, 0.373832, -0.660511
15.3808, 167.681, 0.412602, -0.702887
15.4101, 167.658, 0.444362, -0.710837
15.4394, 167.509, 0.449207, -0.706315
15.4687, 167.225, 0.46444, -0.689782
15.498, 166.97, 0.471457, -0.682094
15.5273, 166.975, 0.477535, -0.683464
15.5566, 167.335, 0.478705, -0.685123
15.5859, 167.883, 0.475063, -0.691047
15.6152, 168.3, 0.484556, -0.693786
15.6445, 168.35, 0.493738, -0.681463
15.6738, 168.018, 0.500226, -0.687799
15.7031, 167.499, 0.505134, -0.666178
15.7324, 167.067, 0.506954, -0.662611
15.7617, 166.911, 0.494037, -0.66503
15.791, 167.019, 0.47541, -0.674914
15.8203, 167.226, 0.448885, -0.681882
15.8496, 167.358, 0.479347, -0.696576
15.8789, 167.365, 0.452292, -0.691454
15.9082, 167.333, 0.448125, -0.695106
15.9375, 167.365, 0.455704, -0.707383
15.9668, 167.484, 0.450644, -0.714023
15.9961, 167.637, 0.456444, -0.716211
16.0254, 167.743, 0.466942, -0.711173
16.0547, 167.747, 0.473245, -0.705634
16.084, 167.664, 0.493671, -0.692209
16.1132, 167.564, 0.499434, -0.695296
16.1425, 167.493, 0.497561, -0.694806
16.1718, 167.389, 0.485895, -0.691917
16.2011, 167.115, 0.47884, -0.697833
16.2304, 166.599, 0.475155, -0.689567
16.2597, 165.968, 0.476221, -0.686699
16.289, 165.506, 0.483404, -0.689625
16.3183, 165.435, 0.490772, -0.679852
16.3476, 165.701, 0.487266, -0.680603
16.3769, 166.062, 0.48642, -0.684035
16.4062, 166.319, 0.470524, -0.685796
16.4355, 166.427, 0.470415, -0.683697
16.4648, 166.462, 0.467335, -0.694015
16.4941, 166.519, 0.470169, -0.703685
16.5234, 166.631, 0.473329, -0.712416
16.5527, 166.76, 0.476657, -0.716257
16.582, 166.848, 0.482537, -0.71785
16.6113, 166.861, 0.485459, -0.716054
16.6406, 166.793, 0.452604, -0.726647
16.6699, 166.655, 0.459541, -0.727296
16.6992, 166.471, 0.459362, -0.705493
16.7285, 166.281, 0.437753, -0.70293
16.7578, 166.12, 0.459118, -0.670312
16.7871, 165.997, 0.453244, -0.705963
16.8164, 165.902, 0.480658, -0.6948
16.8457, 165.843, 0.495178, -0.687442
16.875, 165.842, 0.500214, -0.672589
16.9043, 165.899, 0.515814, -0.673995
16.9336, 165.977, 0.511534, -0.667497
16.9629, 166.037, 0.528749, -0.677283
16.9922, 166.068, 0.530031, -0.688484
17.0215, 166.06, 0.524193, -0.683844
17.0507, 165.984, 0.511228, -0.694809
17.08, 165.818, 0.492329, -0.676661
17.1093, 165.576, 0.452954, -0.72437
17.1386, 165.313, 0.445509, -0.755327
17.1679, 165.107, 0.461021, -0.70902
17.1972, 165.021, 0.459232, -0.712512
17.2265, 165.05, 0.459249, -0.659171
17.2558, 165.109, 0.457008, -0.675731
17.2851, 165.105, 0.451856, -0.675057
17.3144, 165.003, 0.440997, -0.687442
17.3437, 164.849, 0.431417, -0.680746
17.373, 164.73, 0.44254, -0.672181
17.4023, 164.732, 0.431576, -0.683527
17.4316, 164.87, 0.450246, -0.677491
17.4609, 165.092, 0.399837, -0.632545
17.4902, 165.324, 0.41634, -0.634983
17.5195, 165.534, 0.406657, -0.643078
17.5488, 165.712, 0.404853, -0.659894
17.5781, 165.834, 0.405975, -0.655439
17.6074, 165.861, 0.429162, -0.753025
17.6367, 165.771, 0.441419, -0.745245
17.666, 165.571, 0.454577, -0.746253
17.6953, 165.299, 0.456458, -0.710901
17.7246, 165.031, 0.468846, -0.7535
17.7539, 164.869, 0.486122, -0.7483
17.7832, 164.881, 0.472692, -0.666329
17.8125, 165.054, 0.481989, -0.667034
17.8418, 165.304, 0.47956, -0.665162
17.8711, 165.556, 0.491942, -0.666942
17.9004, 165.788, 0.485891, -0.667753
17.9297, 165.989, 0.481566, -0.667418
17.9589, 166.094, 0.496869, -0.664024
17.9882, 166.026, 0.490994, -0.670385
18.0175, 165.767, 0.464551, -0.73885
18.0468, 165.398, 0.484963, -0.732358
18.0761, 165.036, 0.513678, -0.677722
18.1054, 164.749, 0.516031, -0.680739
18.1347, 164.536, 0.51461, -0.759386
18.164, 164.369, 0.514454, -0.666016
18.1933, 164.233, 0.455494, -0.574161
18.2226, 164.134, 0.458638, -0.56537
18.2519, 164.083, 0.465365, -0.566093
18.2812, 164.085, 0.46838, -0.560347
18.3105, 164.147, 0.458688, -0.571557
18.3398, 164.281, 0.446911, -0.567998
18.3691, 164.475, 0.457317, -0.605339
18.3984, 164.672, 0.459255, -0.591641
18.4277, 164.788, 0.445631, -0.59503
18.457, 164.759, 0.445702, -0.591505
18.4863, 164.606, 0.453001, -0.577765
18.5156, 164.464, 0.467899, -0.571058
18.5449, 164.483, 0.454046, -0.555299
18.5742, 164.683, 0.480034, -0.574486
18.6035, 164.923, 0.452386, -0.564611
18.6328, 165.016, 0.448617, -0.591592
18.6621, 164.864, 0.461238, -0.585552
